symbolic option
"episod = 23, Step = 5, reach goal when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 23, Step = 48, failed when r1AnyPos r2UpPart -> r1AnyPos(NotLocal) r2GetTreasure"
"episod = 24, Step = 10, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 24, Step = 40, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 25, Step = 24, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 25, Step = 24, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 25, Step = 5, reach goal when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 25, Step = 133, failed when r1AtLever r2PassMid -> r1AnyPos(NotLocal) r2UpPart"
"episod = 26, Step = 18, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 26, Step = 18, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 26, Step = 59, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 27, Step = 5, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 27, Step = 1, failed when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 28, Step = 12, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 28, Step = 1, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 28, Step = 7, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 28, Step = 227, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 29, Step = 7, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 29, Step = 7, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 29, Step = 64, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 30, Step = 8, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 30, Step = 21, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 30, Step = 2, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
"episod = 30, Step = 22, failed when r1UpPart r2AnyPos(NotLocal) -> r1GetTreasure r2AnyPos(NotLocal)"
"episod = 31, Step = 11, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 31, Step = 11, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 31, Step = 47, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 32, Step = 13, not reach goal when AllFree -> r1Free(NotLocal) r2AtLever, but reach goal when AllFree -> r1AtLever r2Free(NotLocal)"
"episod = 32, Step = 13, failed when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 32, Step = 1, failed when r1AtLever r2Free -> r1AtLever r2PassMid"
"episod = 33, Step = 8, reach goal when AllFree -> r1Free(NotLocal) r2AtLever"
"episod = 33, Step = 19, reach goal when r1Free r2AtLever -> r1PassMid r2AtLever"
"episod = 33, Step = 4, reach goal when r1PassMid r2AtLever -> r1UpPart r2AnyPos(NotLocal)"
